Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 3	51970535	51970535	0.744936	0.162607	0.985882	0.258824
Amp	 3	52246401	52246401	0.744936	0.162607	0.985882	0.258824
Amp	 3	52325931	52325931	0.744936	0.162607	0.985882	0.258824
Amp	 3	52426641	52426641	0.744936	0.162607	0.985882	0.258824
Amp	 3	52439807	52439807	0.744936	0.162607	0.985882	0.258824
Amp	 3	52474400	52474400	0.744936	0.162607	0.985882	0.258824
Amp	 3	52475395	52475395	0.744936	0.162607	0.985882	0.258824
Amp	 3	52546406	52546406	0.744936	0.162607	0.985882	0.258824
Amp	 3	52554869	52554869	0.744936	0.162607	0.985882	0.258824
Amp	 3	52727471	52727471	0.744936	0.162607	0.985882	0.258824
Amp	 3	52780210	52780210	0.744936	0.162607	0.985882	0.258824
Amp	 3	52786054	52786054	0.744936	0.162607	0.985882	0.258824
Amp	 3	52840131	52840131	0.744936	0.162607	0.985882	0.258824
Amp	 3	54959104	54959104	0.744936	0.162607	0.985882	0.258824
Amp	 3	56605266	56605266	0.744936	0.162607	0.985882	0.258824
Amp	 3	56653865	56653865	0.744936	0.162607	0.985882	0.258824
Amp	 3	56667670	56667670	0.744936	0.162607	0.985882	0.258824
Amp	 3	57131827	57131827	0.744936	0.162607	0.985882	0.258824
Amp	 3	57321940	57321940	0.744936	0.162607	0.985882	0.258824
Amp	 3	58121842	58121842	0.744936	0.162607	0.985882	0.258824
Amp	 3	63981981	63981981	0.744936	0.162607	0.985882	0.258824
Amp	 3	64580007	64580007	0.744936	0.162607	0.985882	0.258824
Amp	 3	66433738	66433738	0.744936	0.162607	0.985882	0.258824
Amp	 3	67054155	67054155	0.744936	0.162607	0.985882	0.258824
Amp	 3	69097647	69097647	0.744936	0.162607	0.985882	0.258824
Amp	 3	69117097	69117097	0.744936	0.162607	0.985882	0.258824
Amp	 3	69244237	69244237	0.744936	0.162607	0.985882	0.258824
Amp	 3	73111747	73111747	0.744936	0.162607	0.985882	0.258824
Amp	 3	78680374	78680374	0.744936	0.162607	0.985882	0.258824
Amp	 3	78680377	78680377	0.744936	0.162607	0.985882	0.258824
Amp	 3	87322616	87322616	0.744936	0.162607	0.985882	0.258824
Amp	 3	87325542	87325542	0.744936	0.162607	0.985882	0.258824
Amp	 3	88189797	88189797	0.744936	0.162607	0.985882	0.258824
Amp	 3	89259374	89259374	0.744936	0.162607	0.985882	0.258824
Amp	 3	89468394	89468394	0.744936	0.162607	0.985882	0.258824
Amp	 3	93603733	93603733	0.744936	0.162607	0.985882	0.258824
Amp	 3	93768361	93768361	0.744936	0.162607	0.985882	0.258824
Amp	 3	96533544	96533544	0.744936	0.162607	0.985882	0.258824
Amp	 3	97592008	97592008	0.744936	0.162607	0.985882	0.258824
Amp	 3	97614901	97614901	0.744936	0.162607	0.985882	0.258824
Amp	 3	97686019	97686019	0.744936	0.162607	0.985882	0.258824
Amp	 3	98110363	98110363	0.744936	0.162607	0.985882	0.258824
Amp	 3	98188995	98188995	0.744936	0.162607	0.985882	0.258824
Amp	 3	98530329	98530329	0.744936	0.162607	0.985882	0.258824
Amp	 3	100093896	100093896	0.744936	0.162607	0.985882	0.258824
Amp	 3	100105713	100105713	0.744936	0.162607	0.985882	0.258824
Amp	 3	100467026	100467026	0.744936	0.162607	0.985882	0.258824
Amp	 3	100511585	100511585	0.744936	0.162607	0.985882	0.258824
Amp	 3	100951820	100951820	0.744936	0.162607	0.985882	0.258824
Amp	 3	101080647	101080647	0.744936	0.162607	0.985882	0.258824
Amp	 3	101572167	101572167	0.744936	0.162607	0.985882	0.258824
Amp	 3	101574649	101574649	0.744936	0.162607	0.985882	0.258824
Amp	 3	105439072	105439072	0.744936	0.162607	0.985882	0.258824
Amp	 3	107517403	107517403	0.744936	0.162607	0.985882	0.258824
Amp	 3	108284236	108284236	0.744936	0.162607	0.985882	0.258824
Amp	 3	108363230	108363230	0.744936	0.162607	0.985882	0.258824
Amp	 3	108396420	108396420	0.744936	0.162607	0.985882	0.258824
Amp	 3	111603496	111603496	0.744936	0.162607	0.985882	0.258824
Amp	 3	112358637	112358637	0.744936	0.162607	0.985882	0.258824
Amp	 3	112730206	112730206	0.744936	0.162607	0.985882	0.258824
Amp	 3	113052314	113052314	0.744936	0.162607	0.985882	0.258824
Amp	 3	113378610	113378610	0.744936	0.162607	0.985882	0.258824
Amp	 3	113503269	113503269	0.744936	0.162607	0.985882	0.258824
Amp	 3	113673059	113673059	0.744936	0.162607	0.985882	0.258824
Amp	 3	114069765	114069765	0.744936	0.162607	0.985882	0.258824
Amp	 3	115439704	115439704	0.744936	0.162607	0.985882	0.258824
Amp	 3	119102053	119102053	0.744936	0.162607	0.985882	0.258824
Amp	 3	119120810	119120810	0.744936	0.162607	0.985882	0.258824
Amp	 3	119128352	119128352	0.744936	0.162607	0.985882	0.258824
Amp	 3	119132998	119132998	0.744936	0.162607	0.985882	0.258824
Amp	 3	119367148	119367148	0.744936	0.162607	0.985882	0.258824
Amp	 3	119962938	119962938	0.744936	0.162607	0.985882	0.258824
Amp	 3	120352064	120352064	0.744936	0.162607	0.985882	0.258824
Amp	 3	121132010	121132010	0.744936	0.162607	0.985882	0.258824
Amp	 3	121200589	121200589	0.744936	0.162607	0.985882	0.258824
Amp	 3	121206568	121206568	0.744936	0.162607	0.985882	0.258824
Amp	 3	121547746	121547746	0.744936	0.162607	0.985882	0.258824
Amp	 3	121712475	121712475	0.744936	0.162607	0.985882	0.258824
Amp	 3	122287688	122287688	0.744936	0.162607	0.985882	0.258824
Amp	 3	122512499	122512499	0.744936	0.162607	0.985882	0.258824
Amp	 3	122629763	122629763	0.744936	0.162607	0.985882	0.258824
Amp	 3	123167151	123167151	0.744936	0.162607	0.985882	0.258824
Amp	 3	123419841	123419841	0.744936	0.162607	0.985882	0.258824
Amp	 3	126070789	126070789	0.744936	0.162607	0.985882	0.258824
Amp	 3	127298910	127298910	0.744936	0.162607	0.985882	0.258824
Amp	 3	128356670	128356670	0.744936	0.162607	0.985882	0.258824
Amp	 3	128875723	128875723	0.744936	0.162607	0.985882	0.258824
Amp	 3	128875723	128875723	0.744936	0.162607	0.985882	0.258824
Amp	 3	130313150	130313150	0.744936	0.162607	0.985882	0.258824
Amp	 3	130360545	130360545	0.744936	0.162607	0.985882	0.258824
Amp	 3	131220395	131220395	0.744936	0.162607	0.985882	0.258824
Amp	 3	132075595	132075595	0.744936	0.162607	0.985882	0.258824
Amp	 3	132213088	132213088	0.744936	0.162607	0.985882	0.258824
Amp	 3	132407725	132407725	0.744936	0.162607	0.985882	0.258824
Amp	 3	132435657	132435657	0.744936	0.162607	0.985882	0.258824
Amp	 3	133347432	133347432	0.744936	0.162607	0.985882	0.258824
Amp	 3	133372215	133372215	0.744936	0.162607	0.985882	0.258824
Amp	 3	133476662	133476662	0.744936	0.162607	0.985882	0.258824
Amp	 3	135721650	135721650	0.744936	0.162607	0.985882	0.258824
Amp	 3	136012626	136012626	0.744936	0.162607	0.985882	0.258824
Amp	 3	136701070	136701070	0.744936	0.162607	0.985882	0.258824
Amp	 3	142123773	142123773	0.744936	0.162607	0.985882	0.258824
Amp	 3	142141498	142141498	0.744936	0.162607	0.985882	0.258824
Amp	 3	142839723	142839723	0.744936	0.162607	0.985882	0.258824
Amp	 3	143708358	143708358	0.744936	0.162607	0.985882	0.258824
Amp	 3	145924527	145924527	0.744936	0.162607	0.985882	0.258824
Amp	 3	146309652	146309652	0.744936	0.162607	0.985882	0.258824
Amp	 3	146318211	146318211	0.744936	0.162607	0.985882	0.258824
Amp	 3	148552325	148552325	0.744936	0.162607	0.985882	0.258824
Amp	 3	148858001	148858001	0.744936	0.162607	0.985882	0.258824
Amp	 3	148927974	148927974	0.744936	0.162607	0.985882	0.258824
Amp	 3	151012441	151012441	0.744936	0.162607	0.985882	0.258824
Amp	 3	151156359	151156359	0.744936	0.162607	0.985882	0.258824
Amp	 3	151166615	151166615	0.744936	0.162607	0.985882	0.258824
Amp	 3	153839852	153839852	0.744936	0.162607	0.985882	0.258824
Amp	 3	155649606	155649606	0.744936	0.162607	0.985882	0.258824
Amp	 3	157160530	157160530	0.744936	0.162607	0.985882	0.258824
Amp	 3	158371181	158371181	0.744936	0.162607	0.985882	0.258824
Amp	 3	158415570	158415570	0.744936	0.162607	0.985882	0.258824
Amp	 3	159711573	159711573	0.744936	0.162607	0.985882	0.258824
Amp	 3	160018757	160018757	0.744936	0.162607	0.985882	0.258824
Amp	 3	160118682	160118682	0.744936	0.162607	0.985882	0.258824
Amp	 3	165547392	165547392	0.744936	0.162607	0.985882	0.258824
Amp	 3	168833786	168833786	0.744936	0.162607	0.985882	0.258824
Amp	 3	169485353	169485353	0.744936	0.162607	0.985882	0.258824
Amp	 3	169485383	169485383	0.744936	0.162607	0.985882	0.258824
Amp	 3	169557891	169557891	0.744936	0.162607	0.985882	0.258824
Amp	 3	169569562	169569562	0.744936	0.162607	0.985882	0.258824
Amp	 3	169831261	169831261	0.744936	0.162607	0.985882	0.258824
Amp	 3	169847082	169847082	0.744936	0.162607	0.985882	0.258824
Amp	 3	170016874	170016874	0.744936	0.162607	0.985882	0.258824
Amp	 3	170078859	170078859	0.744936	0.162607	0.985882	0.258824
Amp	 3	170825927	170825927	0.744936	0.162607	0.985882	0.258824
Amp	 3	171404483	171404483	0.744936	0.162607	0.985882	0.258824
Amp	 3	171830304	171830304	0.744936	0.162607	0.985882	0.258824
Amp	 3	172227069	172227069	0.744936	0.162607	0.985882	0.258824
Amp	 3	175042097	175042097	0.744936	0.162607	0.985882	0.258824
Amp	 3	178785506	178785506	0.744936	0.162607	0.985882	0.258824
Amp	 3	178917601	178917601	0.744936	0.162607	0.985882	0.258824
Amp	 3	179311592	179311592	0.744936	0.162607	0.985882	0.258824
Amp	 3	182872077	182872077	0.744936	0.162607	0.985882	0.258824
Amp	 3	183469913	183469913	0.744936	0.162607	0.985882	0.258824
Amp	 3	183491547	183491547	0.744936	0.162607	0.985882	0.258824
Amp	 3	183585705	183585705	0.744936	0.162607	0.985882	0.258824
Amp	 3	183754267	183754267	0.744936	0.162607	0.985882	0.258824
Amp	 3	184038734	184038734	0.744936	0.162607	0.985882	0.258824
Amp	 3	184090383	184090383	0.744936	0.162607	0.985882	0.258824
Amp	 3	184102341	184102341	0.744936	0.162607	0.985882	0.258824
Amp	 3	184618734	184618734	0.744936	0.162607	0.985882	0.258824
Amp	 3	185209416	185209416	0.744936	0.162607	0.985882	0.258824
Amp	 3	185407332	185407332	0.744936	0.162607	0.985882	0.258824
Amp	 3	186394864	186394864	0.744936	0.162607	0.985882	0.258824
Amp	 3	186395482	186395482	0.744936	0.162607	0.985882	0.258824
Amp	 3	188242562	188242562	0.744936	0.162607	0.985882	0.258824
Amp	 3	188327127	188327127	0.744936	0.162607	0.985882	0.258824
Amp	 3	189681829	189681829	0.744936	0.162607	0.985882	0.258824
Amp	 3	190147430	190147430	0.744936	0.162607	0.985882	0.258824
Amp	 3	190159245	190159245	0.744936	0.162607	0.985882	0.258824
Amp	 3	190573619	190573619	0.744936	0.162607	0.985882	0.258824
Amp	 3	194062731	194062731	0.744936	0.162607	0.985882	0.258824
Amp	 3	194080421	194080421	0.744936	0.162607	0.985882	0.258824
Amp	 3	194159616	194159616	0.744936	0.162607	0.985882	0.258824
Amp	 3	195505182	195505182	0.744936	0.162607	0.985882	0.258824
Amp	 3	195505732	195505732	0.744936	0.162607	0.985882	0.258824
Amp	 3	195505870	195505870	0.744936	0.162607	0.985882	0.258824
Amp	 3	195506014	195506014	0.744936	0.162607	0.985882	0.258824
Amp	 3	195506386	195506386	0.744936	0.162607	0.985882	0.258824
Amp	 3	195506542	195506542	0.744936	0.162607	0.985882	0.258824
Amp	 3	195506542	195506542	0.744936	0.162607	0.985882	0.258824
Amp	 3	195506878	195506878	0.744936	0.162607	0.985882	0.258824
Amp	 3	195506914	195506914	0.744936	0.162607	0.985882	0.258824
Amp	 3	195506914	195506914	0.744936	0.162607	0.985882	0.258824
Amp	 3	195506974	195506974	0.744936	0.162607	0.985882	0.258824
Amp	 3	195506974	195506974	0.744936	0.162607	0.985882	0.258824
Amp	 3	195506974	195506974	0.744936	0.162607	0.985882	0.258824
Amp	 3	195507070	195507070	0.744936	0.162607	0.985882	0.258824
Amp	 3	195507124	195507124	0.744936	0.162607	0.985882	0.258824
Amp	 3	195507316	195507316	0.744936	0.162607	0.985882	0.258824
Amp	 3	195507790	195507790	0.744936	0.162607	0.985882	0.258824
Amp	 3	195507790	195507790	0.744936	0.162607	0.985882	0.258824
Amp	 3	195507970	195507970	0.744936	0.162607	0.985882	0.258824
Amp	 3	195508174	195508174	0.744936	0.162607	0.985882	0.258824
Amp	 3	195508702	195508702	0.744936	0.162607	0.985882	0.258824
Amp	 3	195508942	195508942	0.744936	0.162607	0.985882	0.258824
Amp	 3	195509122	195509122	0.744936	0.162607	0.985882	0.258824
Amp	 3	195509266	195509266	0.744936	0.162607	0.985882	0.258824
Amp	 3	195509422	195509422	0.744936	0.162607	0.985882	0.258824
Amp	 3	195509614	195509614	0.744936	0.162607	0.985882	0.258824
Amp	 3	195509614	195509614	0.744936	0.162607	0.985882	0.258824
Amp	 3	195510046	195510046	0.744936	0.162607	0.985882	0.258824
Amp	 3	195510082	195510082	0.744936	0.162607	0.985882	0.258824
Amp	 3	195510082	195510082	0.744936	0.162607	0.985882	0.258824
Amp	 3	195510190	195510190	0.744936	0.162607	0.985882	0.258824
Amp	 3	195510766	195510766	0.744936	0.162607	0.985882	0.258824
Amp	 3	195511102	195511102	0.744936	0.162607	0.985882	0.258824
Amp	 3	195511396	195511396	0.744936	0.162607	0.985882	0.258824
Amp	 3	195511438	195511438	0.744936	0.162607	0.985882	0.258824
Amp	 3	195511486	195511486	0.744936	0.162607	0.985882	0.258824
Amp	 3	195511540	195511540	0.744936	0.162607	0.985882	0.258824
Amp	 3	195511678	195511678	0.744936	0.162607	0.985882	0.258824
Amp	 3	195511780	195511780	0.744936	0.162607	0.985882	0.258824
Amp	 3	195511822	195511822	0.744936	0.162607	0.985882	0.258824
Amp	 3	195511870	195511870	0.744936	0.162607	0.985882	0.258824
Amp	 3	195511918	195511918	0.744936	0.162607	0.985882	0.258824
Amp	 3	195511966	195511966	0.744936	0.162607	0.985882	0.258824
Amp	 3	195512212	195512212	0.744936	0.162607	0.985882	0.258824
Amp	 3	195512302	195512302	0.744936	0.162607	0.985882	0.258824
Amp	 3	195513550	195513550	0.744936	0.162607	0.985882	0.258824
Amp	 3	195513598	195513598	0.744936	0.162607	0.985882	0.258824
Amp	 3	195513790	195513790	0.744936	0.162607	0.985882	0.258824
Amp	 3	195513826	195513826	0.744936	0.162607	0.985882	0.258824
Amp	 3	195513922	195513922	0.744936	0.162607	0.985882	0.258824
Amp	 3	195514174	195514174	0.744936	0.162607	0.985882	0.258824
Amp	 3	195514324	195514324	0.744936	0.162607	0.985882	0.258824
Amp	 3	195514414	195514414	0.744936	0.162607	0.985882	0.258824
Amp	 3	195514450	195514450	0.744936	0.162607	0.985882	0.258824
Amp	 3	195514702	195514702	0.744936	0.162607	0.985882	0.258824
Amp	 3	195514798	195514798	0.744936	0.162607	0.985882	0.258824
Amp	 3	195514948	195514948	0.744936	0.162607	0.985882	0.258824
Amp	 3	195515038	195515038	0.744936	0.162607	0.985882	0.258824
Amp	 3	195515092	195515092	0.744936	0.162607	0.985882	0.258824
Amp	 3	195515410	195515410	0.744936	0.162607	0.985882	0.258824
Amp	 3	195516403	195516403	0.744936	0.162607	0.985882	0.258824
Amp	 3	195594809	195594809	0.744936	0.162607	0.985882	0.258824
Amp	 3	195611867	195611867	0.744936	0.162607	0.985882	0.258824
Amp	 3	195937570	195937570	0.744936	0.162607	0.985882	0.258824
Amp	 3	196198961	196198961	0.744936	0.162607	0.985882	0.258824
Amp	 3	196730864	196730864	0.744936	0.162607	0.985882	0.258824
Amp	 3	196888584	196888584	0.744936	0.162607	0.985882	0.258824
Amp	 3	197009635	197009635	0.744936	0.162607	0.985882	0.258824
Amp	 3	197495367	197495367	0.744936	0.162607	0.985882	0.258824
Amp	 4	845648	845648	0.744936	0.162607	0.985882	0.258824
Amp	 4	954415	954415	0.744936	0.162607	0.985882	0.258824
Amp	 4	960929	960929	0.744936	0.162607	0.985882	0.258824
Amp	 4	985472	985472	0.744936	0.162607	0.985882	0.258824
Amp	 4	1206089	1206089	0.744936	0.162607	0.985882	0.258824
Amp	 4	1388400	1388400	0.744936	0.162607	0.985882	0.258824
Amp	 4	1388922	1388922	0.744936	0.162607	0.985882	0.258824
Amp	 4	1643225	1643225	0.744936	0.162607	0.985882	0.258824
Amp	 4	1657387	1657387	0.744936	0.162607	0.985882	0.258824
Amp	 4	1843489	1843489	0.744936	0.162607	0.985882	0.258824
Amp	 4	1985714	1985714	0.744936	0.162607	0.985882	0.258824
Amp	 4	2306037	2306037	0.744936	0.162607	0.985882	0.258824
Amp	 4	2664840	2664840	0.744936	0.162607	0.985882	0.258824
Amp	 4	2692479	2692479	0.744936	0.162607	0.985882	0.258824
Amp	 4	2695457	2695457	0.744936	0.162607	0.985882	0.258824
Amp	 4	2831790	2831790	0.744936	0.162607	0.985882	0.258824
Amp	 4	3211642	3211642	0.744936	0.162607	0.985882	0.258824
Amp	 4	3494957	3494957	0.744936	0.162607	0.985882	0.258824
Amp	 4	4304147	4304147	0.744936	0.162607	0.985882	0.258824
Amp	 4	4393233	4393233	0.744936	0.162607	0.985882	0.258824
Amp	 4	6304035	6304035	0.744936	0.162607	0.985882	0.258824
Amp	 4	6616029	6616029	0.744936	0.162607	0.985882	0.258824
Amp	 4	6862963	6862963	0.744936	0.162607	0.985882	0.258824
Amp	 4	6863215	6863215	0.744936	0.162607	0.985882	0.258824
Amp	 4	7731327	7731327	0.744936	0.162607	0.985882	0.258824
Amp	 4	7820843	7820843	0.744936	0.162607	0.985882	0.258824
Amp	 4	8228719	8228719	0.744936	0.162607	0.985882	0.258824
Amp	 4	9212585	9212585	0.744936	0.162607	0.985882	0.258824
Amp	 4	9909926	9909926	0.744936	0.162607	0.985882	0.258824
Amp	 4	9943629	9943629	0.744936	0.162607	0.985882	0.258824
Amp	 4	10445428	10445428	0.744936	0.162607	0.985882	0.258824
Amp	 4	10447000	10447000	0.744936	0.162607	0.985882	0.258824
Amp	 4	10586571	10586571	0.744936	0.162607	0.985882	0.258824
Amp	 4	13601019	13601019	0.744936	0.162607	0.985882	0.258824
Amp	 4	15656897	15656897	0.744936	0.162607	0.985882	0.258824
Amp	 4	15818193	15818193	0.744936	0.162607	0.985882	0.258824
Amp	 4	16020034	16020034	0.744936	0.162607	0.985882	0.258824
Amp	 4	16204100	16204100	0.744936	0.162607	0.985882	0.258824
Amp	 4	17616327	17616327	0.744936	0.162607	0.985882	0.258824
Amp	 4	17625354	17625354	0.744936	0.162607	0.985882	0.258824
Amp	 4	22439915	22439915	0.744936	0.162607	0.985882	0.258824
Amp	 4	25314520	25314520	0.744936	0.162607	0.985882	0.258824
Amp	 4	25664136	25664136	0.744936	0.162607	0.985882	0.258824
Amp	 4	25673269	25673269	0.744936	0.162607	0.985882	0.258824
Amp	 4	36230843	36230843	0.744936	0.162607	0.985882	0.258824
Amp	 4	37841773	37841773	0.744936	0.162607	0.985882	0.258824
Amp	 4	38776679	38776679	0.744936	0.162607	0.985882	0.258824
Amp	 4	38830265	38830265	0.744936	0.162607	0.985882	0.258824
Amp	 4	38907427	38907427	0.744936	0.162607	0.985882	0.258824
Amp	 4	39839692	39839692	0.744936	0.162607	0.985882	0.258824
Amp	 4	40121986	40121986	0.744936	0.162607	0.985882	0.258824
Amp	 4	40810904	40810904	0.744936	0.162607	0.985882	0.258824
Amp	 4	41689913	41689913	0.744936	0.162607	0.985882	0.258824
Amp	 4	44177243	44177243	0.744936	0.162607	0.985882	0.258824
Amp	 4	46125899	46125899	0.744936	0.162607	0.985882	0.258824
Amp	 4	47559838	47559838	0.744936	0.162607	0.985882	0.258824
Amp	 4	47667055	47667055	0.744936	0.162607	0.985882	0.258824
Amp	 4	47900862	47900862	0.744936	0.162607	0.985882	0.258824
Amp	 4	48140974	48140974	0.744936	0.162607	0.985882	0.258824
Amp	 4	48578099	48578099	0.744936	0.162607	0.985882	0.258824
Amp	 4	48622680	48622680	0.744936	0.162607	0.985882	0.258824
Amp	 4	48853915	48853915	0.744936	0.162607	0.985882	0.258824
Amp	 4	54373489	54373489	0.744936	0.162607	0.985882	0.258824
Amp	 4	55564576	55564576	0.744936	0.162607	0.985882	0.258824
Amp	 4	55963927	55963927	0.744936	0.162607	0.985882	0.258824
Amp	 4	57182409	57182409	0.744936	0.162607	0.985882	0.258824
Amp	 4	57319781	57319781	0.744936	0.162607	0.985882	0.258824
Amp	 4	57350963	57350963	0.744936	0.162607	0.985882	0.258824
Amp	 4	57441727	57441727	0.744936	0.162607	0.985882	0.258824
Amp	 4	57467242	57467242	0.744936	0.162607	0.985882	0.258824
Amp	 4	57796811	57796811	0.744936	0.162607	0.985882	0.258824
Amp	 4	57796919	57796919	0.744936	0.162607	0.985882	0.258824
Amp	 4	57797324	57797324	0.744936	0.162607	0.985882	0.258824
Amp	 4	57797372	57797372	0.744936	0.162607	0.985882	0.258824
Amp	 4	57797465	57797465	0.744936	0.162607	0.985882	0.258824
Amp	 4	62812674	62812674	0.744936	0.162607	0.985882	0.258824
Amp	 4	62936199	62936199	0.744936	0.162607	0.985882	0.258824
Amp	 4	68566821	68566821	0.744936	0.162607	0.985882	0.258824
Amp	 4	69816901	69816901	0.744936	0.162607	0.985882	0.258824
Amp	 4	70078295	70078295	0.744936	0.162607	0.985882	0.258824
Amp	 4	70361053	70361053	0.744936	0.162607	0.985882	0.258824
Amp	 4	70465034	70465034	0.744936	0.162607	0.985882	0.258824
Amp	 4	70465034	70465034	0.744936	0.162607	0.985882	0.258824
Amp	 4	70465034	70465034	0.744936	0.162607	0.985882	0.258824
Amp	 4	70823320	70823320	0.744936	0.162607	0.985882	0.258824
Amp	 4	70823419	70823419	0.744936	0.162607	0.985882	0.258824
Amp	 4	71232701	71232701	0.744936	0.162607	0.985882	0.258824
Amp	 4	71467214	71467214	0.744936	0.162607	0.985882	0.258824
Amp	 4	71500254	71500254	0.744936	0.162607	0.985882	0.258824
Amp	 4	71508807	71508807	0.744936	0.162607	0.985882	0.258824
Amp	 4	72338679	72338679	0.744936	0.162607	0.985882	0.258824
Amp	 4	73013429	73013429	0.744936	0.162607	0.985882	0.258824
Amp	 4	73923937	73923937	0.744936	0.162607	0.985882	0.258824
Amp	 4	73956932	73956932	0.744936	0.162607	0.985882	0.258824
Amp	 4	73957523	73957523	0.744936	0.162607	0.985882	0.258824
Amp	 4	73957544	73957544	0.744936	0.162607	0.985882	0.258824
Amp	 4	73957553	73957553	0.744936	0.162607	0.985882	0.258824
Amp	 4	74318260	74318260	0.744936	0.162607	0.985882	0.258824
Amp	 4	75065622	75065622	0.744936	0.162607	0.985882	0.258824
